timestamp	key	value
1670779049169	tick_jobs	0.0
1670779049180	tick_worlds	11.0
1670779049180	tick	11.0
1670779049180	tick_network	0.0
1670779049180	tick_jobs	0.0
1670779049188	tick_worlds	8.0
1670779049188	tick	8.0
1670779049188	tick_network	0.0
1670779049188	tick_jobs	0.0
1670779049195	tick_worlds	7.0
1670779049195	tick	7.0
1670779049195	tick_network	0.0
1670779049195	tick_jobs	0.0
1670779049203	tick_worlds	8.0
1670779049203	tick	8.0
1670779049203	tick_network	0.0
1670779049203	tick_jobs	0.0
1670779049210	tick_worlds	7.0
1670779049210	tick	7.0
1670779049211	tick_network	0.0
1670779049211	tick_jobs	0.0
1670779049219	tick_worlds	8.0
1670779049219	tick	8.0
1670779049219	tick_network	0.0
1670779049219	tick_jobs	0.0
1670779049237	tick_worlds	18.0
1670779049237	tick	18.0
1670779049237	tick_network	0.0
1670779049237	tick_jobs	0.0
1670779049252	tick_worlds	15.0
1670779049252	tick	15.0
1670779049252	tick_network	0.0
1670779049252	tick_jobs	0.0
1670779049259	tick_worlds	7.0
1670779049259	tick	7.0
1670779049259	tick_network	0.0
1670779049259	tick_jobs	0.0
1670779049266	tick_worlds	7.0
1670779049266	tick	7.0
1670779049267	tick_network	1.0
1670779049267	tick_jobs	0.0
1670779049274	tick_worlds	7.0
1670779049274	tick	8.0
1670779049274	tick_network	0.0
1670779049274	tick_jobs	0.0
1670779049282	tick_worlds	8.0
1670779049282	tick	8.0
1670779049282	tick_network	0.0
1670779049282	tick_jobs	0.0
1670779049290	tick_worlds	8.0
1670779049290	tick	8.0
1670779049290	tick_network	0.0
1670779049290	tick_jobs	0.0
1670779049299	tick_worlds	9.0
1670779049299	tick	9.0
1670779049299	tick_network	0.0
1670779049299	tick_jobs	0.0
1670779049306	tick_worlds	7.0
1670779049306	tick	7.0
1670779049307	tick_network	1.0
1670779049307	tick_jobs	0.0
1670779049314	tick_worlds	7.0
1670779049314	tick	8.0
1670779049314	tick_network	0.0
1670779049314	tick_jobs	0.0
1670779049321	tick_worlds	7.0
1670779049321	tick	7.0
1670779049321	tick_network	0.0
1670779049321	tick_jobs	0.0
1670779049330	tick_worlds	9.0
1670779049330	tick	9.0
1670779049330	tick_network	0.0
1670779049330	tick_jobs	0.0
1670779049338	tick_worlds	8.0
1670779049338	tick	8.0
1670779049338	tick_network	0.0
1670779049338	tick_jobs	0.0
1670779049345	tick_worlds	7.0
1670779049345	tick	7.0
1670779049345	tick_network	0.0
1670779049345	tick_jobs	0.0
1670779049353	tick_worlds	8.0
1670779049353	tick	8.0
1670779049353	tick_network	0.0
1670779049353	tick_jobs	0.0
1670779049360	tick_worlds	7.0
1670779049360	tick	7.0
1670779049360	tick_network	0.0
1670779049360	tick_jobs	0.0
1670779049368	tick_worlds	8.0
1670779049368	tick	8.0
1670779049368	tick_network	0.0
1670779049368	tick_jobs	0.0
1670779049375	tick_worlds	7.0
1670779049375	tick	7.0
1670779049375	tick_network	0.0
1670779049375	tick_jobs	0.0
1670779049383	tick_worlds	8.0
1670779049383	tick	8.0
1670779049383	tick_network	0.0
1670779049383	tick_jobs	0.0
1670779049390	tick_worlds	7.0
1670779049390	tick	7.0
1670779049390	tick_network	0.0
1670779049390	tick_jobs	0.0
1670779049407	tick_worlds	17.0
1670779049407	tick	17.0
1670779049407	tick_network	0.0
1670779049407	tick_jobs	0.0
1670779049415	tick_worlds	8.0
1670779049415	tick	8.0
1670779049415	tick_network	0.0
1670779049415	tick_jobs	0.0
1670779049423	tick_worlds	8.0
1670779049423	tick	8.0
1670779049423	tick_network	0.0
1670779049423	tick_jobs	0.0
1670779049430	tick_worlds	7.0
1670779049430	tick	7.0
1670779049430	tick_network	0.0
1670779049430	tick_jobs	0.0
1670779049438	tick_worlds	8.0
1670779049438	tick	8.0
1670779049438	tick_network	0.0
1670779049438	tick_jobs	0.0
1670779049445	tick_worlds	7.0
1670779049445	tick	7.0
1670779049445	tick_network	0.0
1670779049445	tick_jobs	0.0
1670779049454	tick_worlds	9.0
1670779049454	tick	9.0
1670779049454	tick_network	0.0
1670779049454	tick_jobs	0.0
1670779049462	tick_worlds	8.0
1670779049462	tick	8.0
1670779049462	tick_network	0.0
1670779049462	tick_jobs	0.0
1670779049471	tick_worlds	9.0
1670779049471	tick	9.0
1670779049471	tick_network	0.0
1670779049471	tick_jobs	0.0
1670779049478	tick_worlds	7.0
1670779049478	tick	7.0
1670779049479	tick_network	1.0
1670779049479	tick_jobs	0.0
1670779049486	tick_worlds	7.0
1670779049486	tick	8.0
1670779049486	tick_network	0.0
1670779049486	tick_jobs	0.0
1670779049493	tick_worlds	7.0
1670779049494	tick	8.0
1670779049494	tick_network	0.0
1670779049494	tick_jobs	0.0
1670779049501	tick_worlds	7.0
1670779049501	tick	7.0
1670779049501	tick_network	0.0
1670779049501	tick_jobs	0.0
1670779049509	tick_worlds	8.0
1670779049509	tick	8.0
1670779049509	tick_network	0.0
1670779049509	tick_jobs	0.0
1670779049517	tick_worlds	8.0
1670779049517	tick	8.0
1670779049517	tick_network	0.0
1670779049517	tick_jobs	0.0
1670779049525	tick_worlds	8.0
1670779049525	tick	8.0
1670779049525	tick_network	0.0
1670779049525	tick_jobs	0.0
1670779049533	tick_worlds	8.0
1670779049533	tick	8.0
1670779049533	tick_network	0.0
1670779049533	tick_jobs	0.0
1670779049540	tick_worlds	7.0
1670779049540	tick	7.0
1670779049540	tick_network	0.0
1670779049540	tick_jobs	0.0
1670779049548	tick_worlds	8.0
1670779049548	tick	8.0
1670779049548	tick_network	0.0
1670779049548	tick_jobs	0.0
1670779049555	tick_worlds	7.0
1670779049555	tick	7.0
1670779049555	tick_network	0.0
1670779049555	tick_jobs	0.0
1670779049574	tick_worlds	19.0
1670779049574	tick	19.0
1670779049574	tick_network	0.0
1670779049574	tick_jobs	0.0
1670779049582	tick_worlds	8.0
1670779049582	tick	8.0
1670779049582	tick_network	0.0
1670779049582	tick_jobs	0.0
1670779049589	tick_worlds	7.0
1670779049589	tick	7.0
1670779049589	tick_network	0.0
1670779049589	tick_jobs	0.0
1670779049598	tick_worlds	9.0
1670779049598	tick	9.0
1670779049598	tick_network	0.0
1670779049598	tick_jobs	0.0
1670779049608	tick_worlds	10.0
1670779049608	tick	10.0
1670779049608	tick_network	0.0
1670779049608	tick_jobs	0.0
1670779049617	tick_worlds	9.0
1670779049617	tick	9.0
1670779049617	tick_network	0.0
1670779049617	tick_jobs	0.0
1670779049626	tick_worlds	9.0
1670779049626	tick	9.0
1670779049626	tick_network	0.0
1670779049626	tick_jobs	0.0
1670779049636	tick_worlds	10.0
1670779049636	tick	10.0
1670779049636	tick_network	0.0
1670779049636	tick_jobs	0.0
1670779049644	tick_worlds	8.0
1670779049644	tick	8.0
1670779049644	tick_network	0.0
1670779049644	tick_jobs	0.0
1670779049651	tick_worlds	7.0
1670779049651	tick	7.0
1670779049651	tick_network	0.0
1670779049651	tick_jobs	0.0
1670779049660	tick_worlds	9.0
1670779049660	tick	9.0
1670779049660	tick_network	0.0
1670779049660	tick_jobs	0.0
1670779049676	tick_worlds	16.0
1670779049676	tick	16.0
1670779049676	tick_network	0.0
1670779049676	tick_jobs	0.0
1670779049684	tick_worlds	8.0
1670779049684	tick	8.0
1670779049684	tick_network	0.0
1670779049684	tick_jobs	0.0
1670779049692	tick_worlds	8.0
1670779049692	tick	8.0
1670779049692	tick_network	0.0
1670779049692	tick_jobs	0.0
1670779049699	tick_worlds	7.0
1670779049699	tick	7.0
1670779049699	tick_network	0.0
1670779049699	tick_jobs	0.0
1670779049706	tick_worlds	7.0
1670779049707	tick	8.0
1670779049707	tick_network	0.0
1670779049707	tick_jobs	0.0
1670779049716	tick_worlds	9.0
1670779049716	tick	9.0
1670779049716	tick_network	0.0
1670779049716	tick_jobs	0.0
1670779049724	tick_worlds	8.0
1670779049724	tick	8.0
1670779049724	tick_network	0.0
1670779049724	tick_jobs	0.0
1670779049731	tick_worlds	7.0
1670779049731	tick	7.0
1670779049731	tick_network	0.0
1670779049731	tick_jobs	0.0
1670779049739	tick_worlds	8.0
1670779049739	tick	8.0
1670779049739	tick_network	0.0
1670779049739	tick_jobs	0.0
1670779049758	tick_worlds	19.0
1670779049758	tick	19.0
1670779049758	tick_network	0.0
1670779049758	tick_jobs	0.0
1670779049770	tick_worlds	12.0
1670779049770	tick	12.0
1670779049770	tick_network	0.0
1670779049770	tick_jobs	0.0
1670779049784	tick_worlds	14.0
1670779049784	tick	14.0
1670779049784	tick_network	0.0
1670779049784	tick_jobs	0.0
1670779049793	tick_worlds	9.0
1670779049793	tick	9.0
1670779049793	tick_network	0.0
1670779049793	tick_jobs	0.0
1670779049800	tick_worlds	7.0
1670779049800	tick	7.0
1670779049800	tick_network	0.0
1670779049800	tick_jobs	0.0
1670779049808	tick_worlds	8.0
1670779049808	tick	8.0
1670779049808	tick_network	0.0
1670779049808	tick_jobs	0.0
1670779049815	tick_worlds	7.0
1670779049815	tick	7.0
1670779049816	tick_network	0.0
1670779049816	tick_jobs	0.0
1670779049824	tick_worlds	8.0
1670779049824	tick	8.0
1670779049824	tick_network	0.0
1670779049824	tick_jobs	0.0
1670779049833	tick_worlds	9.0
1670779049833	tick	9.0
1670779049833	tick_network	0.0
1670779049833	tick_jobs	0.0
1670779049841	tick_worlds	8.0
1670779049841	tick	8.0
1670779049841	tick_network	0.0
1670779049841	tick_jobs	0.0
1670779049848	tick_worlds	7.0
1670779049848	tick	7.0
1670779049848	tick_network	0.0
1670779049848	tick_jobs	0.0
1670779049856	tick_worlds	8.0
1670779049856	tick	8.0
1670779049856	tick_network	0.0
1670779049856	tick_jobs	0.0
1670779049863	tick_worlds	7.0
1670779049863	tick	7.0
1670779049863	tick_network	0.0
1670779049863	tick_jobs	0.0
1670779049871	tick_worlds	8.0
1670779049871	tick	8.0
1670779049871	tick_network	0.0
1670779049871	tick_jobs	0.0
1670779049879	tick_worlds	8.0
1670779049879	tick	8.0
1670779049879	tick_network	0.0
1670779049879	tick_jobs	0.0
1670779049887	tick_worlds	8.0
1670779049887	tick	8.0
1670779049887	tick_network	0.0
1670779049887	tick_jobs	0.0
1670779049894	tick_worlds	7.0
1670779049894	tick	7.0
1670779049894	tick_network	0.0
1670779049894	tick_jobs	0.0
1670779049902	tick_worlds	8.0
1670779049902	tick	8.0
1670779049902	tick_network	0.0
1670779049902	tick_jobs	0.0
1670779049909	tick_worlds	7.0
1670779049909	tick	7.0
1670779049909	tick_network	0.0
1670779049909	tick_jobs	0.0
1670779049917	tick_worlds	8.0
1670779049917	tick	8.0
1670779049917	tick_network	0.0
1670779049917	tick_jobs	0.0
1670779049938	tick_worlds	21.0
1670779049938	tick	21.0
1670779049938	tick_network	0.0
1670779049938	tick_jobs	0.0
1670779049945	tick_worlds	7.0
1670779049945	tick	7.0
1670779049945	tick_network	0.0
1670779049945	tick_jobs	0.0
1670779049953	tick_worlds	8.0
1670779049953	tick	8.0
1670779049953	tick_network	0.0
1670779049953	tick_jobs	0.0
1670779049961	tick_worlds	8.0
1670779049961	tick	8.0
1670779049961	tick_network	0.0
1670779049961	tick_jobs	0.0
1670779049969	tick_worlds	8.0
1670779049969	tick	8.0
1670779049969	tick_network	0.0
1670779049969	tick_jobs	0.0
1670779049976	tick_worlds	7.0
1670779049976	tick	7.0
1670779049976	tick_network	0.0
1670779049976	tick_jobs	0.0
1670779049984	tick_worlds	8.0
1670779049984	tick	8.0
1670779049984	tick_network	0.0
1670779049984	tick_jobs	0.0
1670779049992	tick_worlds	8.0
1670779049992	tick	8.0
1670779049993	tick_network	0.0
1670779049993	tick_jobs	0.0
1670779050000	tick_worlds	7.0
1670779050000	tick	7.0
1670779050001	tick_network	1.0
1670779050001	tick_jobs	0.0
1670779050008	tick_worlds	7.0
1670779050008	tick	8.0
1670779050008	tick_network	0.0
1670779050008	tick_jobs	0.0
1670779050016	tick_worlds	8.0
1670779050016	tick	8.0
1670779050016	tick_network	0.0
1670779050016	tick_jobs	0.0
1670779050024	tick_worlds	8.0
1670779050024	tick	8.0
1670779050024	tick_network	0.0
1670779050024	tick_jobs	0.0
1670779050032	tick_worlds	8.0
1670779050032	tick	8.0
1670779050032	tick_network	0.0
1670779050032	tick_jobs	0.0
1670779050040	tick_worlds	8.0
1670779050040	tick	8.0
1670779050040	tick_network	0.0
1670779050040	tick_jobs	0.0
1670779050048	tick_worlds	8.0
1670779050048	tick	8.0
1670779050048	tick_network	0.0
1670779050048	tick_jobs	0.0
1670779050056	tick_worlds	8.0
1670779050056	tick	8.0
1670779050056	tick_network	0.0
1670779050056	tick_jobs	0.0
1670779050063	tick_worlds	7.0
1670779050063	tick	7.0
1670779050063	tick_network	0.0
1670779050063	tick_jobs	0.0
1670779050071	tick_worlds	8.0
1670779050071	tick	8.0
1670779050071	tick_network	0.0
1670779050071	tick_jobs	0.0
1670779050078	tick_worlds	7.0
1670779050078	tick	7.0
1670779050078	tick_network	0.0
1670779050078	tick_jobs	0.0
1670779050086	tick_worlds	8.0
1670779050086	tick	8.0
1670779050086	tick_network	0.0
1670779050086	tick_jobs	0.0
1670779050101	tick_worlds	15.0
1670779050101	tick	15.0
1670779050101	tick_network	0.0
1670779050101	tick_jobs	0.0
1670779050109	tick_worlds	8.0
1670779050109	tick	8.0
1670779050109	tick_network	0.0
1670779050109	tick_jobs	0.0
1670779050116	tick_worlds	7.0
1670779050116	tick	7.0
1670779050116	tick_network	0.0
1670779050116	tick_jobs	0.0
1670779050125	tick_worlds	9.0
1670779050125	tick	9.0
1670779050125	tick_network	0.0
1670779050125	tick_jobs	0.0
1670779050132	tick_worlds	7.0
1670779050132	tick	7.0
1670779050132	tick_network	0.0
1670779050132	tick_jobs	0.0
1670779050142	tick_worlds	10.0
1670779050142	tick	10.0
1670779050142	tick_network	0.0
1670779050142	tick_jobs	0.0
1670779050149	tick_worlds	7.0
1670779050149	tick	7.0
1670779050149	tick_network	0.0
1670779050149	tick_jobs	0.0
1670779050157	tick_worlds	8.0
1670779050157	tick	8.0
1670779050157	tick_network	0.0
1670779050157	tick_jobs	0.0
1670779050164	tick_worlds	7.0
1670779050164	tick	7.0
1670779050165	tick_network	1.0
1670779050165	tick_jobs	0.0
1670779050172	tick_worlds	7.0
1670779050172	tick	8.0
1670779050172	tick_network	0.0
1670779050172	tick_jobs	0.0
1670779050181	tick_worlds	9.0
1670779050181	tick	9.0
1670779050181	tick_network	0.0
1670779050181	tick_jobs	0.0
1670779050190	tick_worlds	9.0
1670779050190	tick	9.0
1670779050190	tick_network	0.0
1670779050190	tick_jobs	0.0
1670779050199	tick_worlds	9.0
1670779050199	tick	9.0
1670779050199	tick_network	0.0
1670779050199	tick_jobs	0.0
1670779050209	tick_worlds	10.0
1670779050209	tick	10.0
1670779050209	tick_network	0.0
1670779050209	tick_jobs	0.0
1670779050219	tick_worlds	10.0
1670779050219	tick	10.0
1670779050219	tick_network	0.0
1670779050219	tick_jobs	0.0
1670779050227	tick_worlds	8.0
1670779050227	tick	8.0
1670779050227	tick_network	0.0
1670779050227	tick_jobs	0.0
1670779050235	tick_worlds	8.0
1670779050235	tick	8.0
1670779050235	tick_network	0.0
1670779050235	tick_jobs	0.0
1670779050242	tick_worlds	7.0
1670779050242	tick	7.0
1670779050242	tick_network	0.0
1670779050242	tick_jobs	0.0
1670779050265	tick_worlds	23.0
1670779050265	tick	23.0
1670779050265	tick_network	0.0
1670779050265	tick_jobs	0.0
1670779050273	tick_worlds	8.0
1670779050273	tick	8.0
1670779050273	tick_network	0.0
1670779050273	tick_jobs	0.0
1670779050280	tick_worlds	7.0
1670779050280	tick	7.0
1670779050280	tick_network	0.0
1670779050280	tick_jobs	0.0
1670779050288	tick_worlds	8.0
1670779050288	tick	8.0
1670779050288	tick_network	0.0
1670779050288	tick_jobs	0.0
1670779050295	tick_worlds	7.0
1670779050295	tick	7.0
1670779050295	tick_network	0.0
1670779050295	tick_jobs	0.0
1670779050303	tick_worlds	8.0
1670779050303	tick	8.0
1670779050303	tick_network	0.0
1670779050303	tick_jobs	0.0
1670779050310	tick_worlds	7.0
1670779050310	tick	7.0
1670779050310	tick_network	0.0
1670779050310	tick_jobs	0.0
1670779050318	tick_worlds	8.0
1670779050318	tick	8.0
1670779050318	tick_network	0.0
1670779050318	tick_jobs	0.0
1670779050325	tick_worlds	7.0
1670779050325	tick	7.0
1670779050325	tick_network	0.0
1670779050325	tick_jobs	0.0
1670779050333	tick_worlds	8.0
1670779050333	tick	8.0
1670779050333	tick_network	0.0
1670779050333	tick_jobs	0.0
1670779050341	tick_worlds	8.0
1670779050341	tick	8.0
1670779050341	tick_network	0.0
1670779050341	tick_jobs	0.0
1670779050349	tick_worlds	8.0
1670779050349	tick	8.0
1670779050349	tick_network	0.0
1670779050349	tick_jobs	0.0
1670779050357	tick_worlds	8.0
1670779050357	tick	8.0
1670779050357	tick_network	0.0
1670779050357	tick_jobs	0.0
1670779050364	tick_worlds	7.0
1670779050364	tick	7.0
1670779050364	tick_network	0.0
1670779050364	tick_jobs	0.0
1670779050372	tick_worlds	8.0
1670779050372	tick	8.0
1670779050372	tick_network	0.0
1670779050372	tick_jobs	0.0
1670779050380	tick_worlds	8.0
1670779050380	tick	8.0
1670779050381	tick_network	0.0
1670779050381	tick_jobs	0.0
1670779050389	tick_worlds	8.0
1670779050389	tick	8.0
1670779050389	tick_network	0.0
1670779050389	tick_jobs	0.0
1670779050396	tick_worlds	7.0
1670779050396	tick	7.0
1670779050396	tick_network	0.0
1670779050396	tick_jobs	0.0
1670779050404	tick_worlds	8.0
1670779050404	tick	8.0
1670779050404	tick_network	0.0
1670779050404	tick_jobs	0.0
1670779050426	tick_worlds	22.0
1670779050426	tick	22.0
1670779050426	tick_network	0.0
1670779050426	tick_jobs	0.0
1670779050434	tick_worlds	8.0
1670779050434	tick	8.0
1670779050434	tick_network	0.0
1670779050434	tick_jobs	0.0
1670779050442	tick_worlds	8.0
1670779050442	tick	8.0
1670779050442	tick_network	0.0
1670779050442	tick_jobs	0.0
1670779050450	tick_worlds	8.0
1670779050450	tick	8.0
1670779050450	tick_network	0.0
1670779050450	tick_jobs	0.0
1670779050458	tick_worlds	8.0
1670779050458	tick	8.0
1670779050458	tick_network	0.0
1670779050458	tick_jobs	0.0
1670779050466	tick_worlds	8.0
1670779050466	tick	8.0
1670779050466	tick_network	0.0
1670779050466	tick_jobs	0.0
1670779050474	tick_worlds	8.0
1670779050474	tick	8.0
1670779050474	tick_network	0.0
1670779050474	tick_jobs	0.0
1670779050481	tick_worlds	7.0
1670779050481	tick	7.0
1670779050481	tick_network	0.0
1670779050481	tick_jobs	0.0
1670779050488	tick_worlds	7.0
1670779050488	tick	7.0
1670779050488	tick_network	0.0
1670779050488	tick_jobs	0.0
1670779050495	tick_worlds	7.0
1670779050495	tick	7.0
1670779050495	tick_network	0.0
1670779050495	tick_jobs	0.0
1670779050503	tick_worlds	8.0
1670779050503	tick	8.0
1670779050503	tick_network	0.0
1670779050503	tick_jobs	0.0
1670779050511	tick_worlds	8.0
1670779050511	tick	8.0
1670779050511	tick_network	0.0
1670779050511	tick_jobs	0.0
1670779050518	tick_worlds	7.0
1670779050518	tick	7.0
1670779050518	tick_network	0.0
1670779050518	tick_jobs	0.0
1670779050526	tick_worlds	8.0
1670779050526	tick	8.0
1670779050526	tick_network	0.0
1670779050526	tick_jobs	0.0
1670779050534	tick_worlds	8.0
1670779050534	tick	8.0
1670779050534	tick_network	0.0
1670779050534	tick_jobs	0.0
1670779050553	tick_worlds	19.0
1670779050553	tick	19.0
1670779050553	tick_network	0.0
1670779050553	tick_jobs	0.0
1670779050561	tick_worlds	8.0
1670779050561	tick	8.0
1670779050561	tick_network	0.0
1670779050561	tick_jobs	0.0
1670779050568	tick_worlds	7.0
1670779050569	tick	8.0
1670779050569	tick_network	0.0
1670779050569	tick_jobs	0.0
1670779050576	tick_worlds	7.0
1670779050576	tick	7.0
1670779050576	tick_network	0.0
1670779050576	tick_jobs	0.0
1670779050584	tick_worlds	8.0
1670779050584	tick	8.0
1670779050584	tick_network	0.0
1670779050584	tick_jobs	0.0
1670779050592	tick_worlds	8.0
1670779050592	tick	8.0
1670779050592	tick_network	0.0
1670779050592	tick_jobs	0.0
1670779050600	tick_worlds	8.0
1670779050600	tick	8.0
1670779050600	tick_network	0.0
1670779050600	tick_jobs	0.0
1670779050619	tick_worlds	19.0
1670779050619	tick	19.0
1670779050619	tick_network	0.0
1670779050619	tick_jobs	0.0
1670779050628	tick_worlds	9.0
1670779050628	tick	9.0
1670779050628	tick_network	0.0
1670779050628	tick_jobs	0.0
1670779050636	tick_worlds	8.0
1670779050636	tick	8.0
1670779050636	tick_network	0.0
1670779050636	tick_jobs	0.0
1670779050644	tick_worlds	8.0
1670779050644	tick	8.0
1670779050644	tick_network	0.0
1670779050644	tick_jobs	0.0
1670779050655	tick_worlds	11.0
1670779050655	tick	11.0
1670779050655	tick_network	0.0
1670779050655	tick_jobs	0.0
1670779050676	tick_worlds	21.0
1670779050676	tick	21.0
1670779050676	tick_network	0.0
1670779050676	tick_jobs	0.0
1670779050684	tick_worlds	8.0
1670779050684	tick	8.0
1670779050684	tick_network	0.0
1670779050684	tick_jobs	0.0
1670779050692	tick_worlds	8.0
1670779050692	tick	8.0
1670779050692	tick_network	0.0
1670779050692	tick_jobs	0.0
1670779050702	tick_worlds	10.0
1670779050702	tick	10.0
1670779050702	tick_network	0.0
1670779050702	tick_jobs	0.0
1670779050710	tick_worlds	8.0
1670779050710	tick	8.0
1670779050710	tick_network	0.0
1670779050710	tick_jobs	0.0
1670779050718	tick_worlds	8.0
1670779050718	tick	8.0
1670779050718	tick_network	0.0
1670779050718	tick_jobs	0.0
1670779050728	tick_worlds	10.0
1670779050728	tick	10.0
1670779050728	tick_network	0.0
1670779050728	tick_jobs	0.0
1670779050736	tick_worlds	8.0
1670779050736	tick	8.0
1670779050736	tick_network	0.0
1670779050736	tick_jobs	0.0
1670779050747	tick_worlds	11.0
1670779050747	tick	11.0
1670779050747	tick_network	0.0
1670779050747	tick_jobs	0.0
1670779050756	tick_worlds	9.0
1670779050756	tick	9.0
1670779050756	tick_network	0.0
1670779050756	tick_jobs	0.0
1670779050765	tick_worlds	9.0
1670779050765	tick	9.0
1670779050765	tick_network	0.0
1670779050765	tick_jobs	0.0
1670779050784	tick_worlds	19.0
1670779050784	tick	19.0
1670779050784	tick_network	0.0
1670779050784	tick_jobs	0.0
1670779050802	tick_worlds	18.0
1670779050802	tick	18.0
1670779050802	tick_network	0.0
1670779050802	tick_jobs	0.0
1670779050810	tick_worlds	8.0
1670779050810	tick	8.0
1670779050810	tick_network	0.0
1670779050810	tick_jobs	0.0
1670779050820	tick_worlds	10.0
1670779050820	tick	10.0
1670779050820	tick_network	0.0
1670779050820	tick_jobs	0.0
1670779050827	tick_worlds	7.0
1670779050827	tick	7.0
1670779050827	tick_network	0.0
1670779050827	tick_jobs	0.0
1670779050835	tick_worlds	8.0
1670779050835	tick	8.0
1670779050835	tick_network	0.0
1670779050835	tick_jobs	0.0
1670779050844	tick_worlds	9.0
1670779050844	tick	9.0
1670779050844	tick_network	0.0
1670779050844	tick_jobs	0.0
1670779050851	tick_worlds	7.0
1670779050851	tick	7.0
1670779050852	tick_network	0.0
1670779050852	tick_jobs	0.0
1670779050859	tick_worlds	7.0
1670779050859	tick	7.0
1670779050859	tick_network	0.0
1670779050859	tick_jobs	0.0
1670779050866	tick_worlds	7.0
1670779050866	tick	7.0
1670779050866	tick_network	0.0
1670779050866	tick_jobs	0.0
1670779050890	tick_worlds	24.0
1670779050890	tick	24.0
1670779050890	tick_network	0.0
1670779050890	tick_jobs	0.0
1670779050901	tick_worlds	11.0
1670779050901	tick	11.0
1670779050901	tick_network	0.0
1670779050901	tick_jobs	0.0
1670779050909	tick_worlds	8.0
1670779050909	tick	8.0
1670779050909	tick_network	0.0
1670779050909	tick_jobs	0.0
1670779050916	tick_worlds	7.0
1670779050916	tick	7.0
1670779050916	tick_network	0.0
1670779050916	tick_jobs	0.0
1670779050924	tick_worlds	8.0
1670779050924	tick	8.0
1670779050924	tick_network	0.0
1670779050924	tick_jobs	0.0
1670779050932	tick_worlds	8.0
1670779050932	tick	8.0
1670779050932	tick_network	0.0
1670779050932	tick_jobs	0.0
1670779050940	tick_worlds	8.0
1670779050940	tick	8.0
1670779050940	tick_network	0.0
1670779050940	tick_jobs	0.0
1670779050947	tick_worlds	7.0
1670779050947	tick	7.0
1670779050947	tick_network	0.0
1670779050947	tick_jobs	0.0
1670779050965	tick_worlds	18.0
1670779050965	tick	18.0
1670779050965	tick_network	0.0
1670779050965	tick_jobs	0.0
1670779050973	tick_worlds	8.0
1670779050973	tick	8.0
1670779050973	tick_network	0.0
1670779050973	tick_jobs	0.0
1670779050980	tick_worlds	7.0
1670779050980	tick	7.0
1670779050980	tick_network	0.0
1670779050980	tick_jobs	0.0
1670779050987	tick_worlds	7.0
1670779050987	tick	7.0
1670779050987	tick_network	0.0
1670779050987	tick_jobs	0.0
1670779050994	tick_worlds	7.0
1670779050994	tick	7.0
1670779050994	tick_network	0.0
1670779050994	tick_jobs	0.0
1670779051002	tick_worlds	8.0
1670779051002	tick	8.0
1670779051002	tick_network	0.0
1670779051002	tick_jobs	0.0
1670779051009	tick_worlds	7.0
1670779051009	tick	7.0
1670779051009	tick_network	0.0
1670779051009	tick_jobs	0.0
1670779051018	tick_worlds	9.0
1670779051018	tick	9.0
1670779051018	tick_network	0.0
1670779051018	tick_jobs	0.0
1670779051037	tick_worlds	19.0
1670779051037	tick	19.0
1670779051037	tick_network	0.0
1670779051037	tick_jobs	0.0
1670779051045	tick_worlds	8.0
1670779051045	tick	8.0
1670779051045	tick_network	0.0
1670779051045	tick_jobs	0.0
1670779051053	tick_worlds	8.0
1670779051053	tick	8.0
1670779051053	tick_network	0.0
1670779051053	tick_jobs	0.0
1670779051060	tick_worlds	7.0
1670779051060	tick	7.0
1670779051060	tick_network	0.0
1670779051060	tick_jobs	0.0
1670779051068	tick_worlds	8.0
1670779051068	tick	8.0
1670779051068	tick_network	0.0
1670779051068	tick_jobs	0.0
1670779051080	tick_worlds	12.0
1670779051080	tick	12.0
1670779051080	tick_network	0.0
1670779051080	tick_jobs	0.0
1670779051097	tick_worlds	17.0
1670779051097	tick	17.0
1670779051097	tick_network	0.0
1670779051097	tick_jobs	0.0
1670779051106	tick_worlds	9.0
1670779051106	tick	9.0
1670779051106	tick_network	0.0
1670779051106	tick_jobs	0.0
1670779051113	tick_worlds	7.0
1670779051113	tick	7.0
1670779051113	tick_network	0.0
1670779051113	tick_jobs	0.0
1670779051121	tick_worlds	8.0
1670779051121	tick	8.0
1670779051121	tick_network	0.0
1670779051121	tick_jobs	0.0
1670779051138	tick_worlds	17.0
1670779051138	tick	17.0
1670779051138	tick_network	0.0
1670779051138	tick_jobs	0.0
1670779051146	tick_worlds	8.0
1670779051146	tick	8.0
1670779051146	tick_network	0.0
1670779051146	tick_jobs	0.0
1670779051166	tick_worlds	20.0
1670779051166	tick	20.0
1670779051166	tick_network	0.0
1670779051166	tick_jobs	0.0
1670779051173	tick_worlds	7.0
1670779051173	tick	7.0
1670779051173	tick_network	0.0
1670779051173	tick_jobs	0.0
1670779051181	tick_worlds	8.0
1670779051181	tick	8.0
1670779051181	tick_network	0.0
1670779051181	tick_jobs	0.0
1670779051189	tick_worlds	8.0
1670779051189	tick	8.0
1670779051189	tick_network	0.0
1670779051189	tick_jobs	0.0
1670779051197	tick_worlds	8.0
1670779051197	tick	8.0
1670779051197	tick_network	0.0
1670779051197	tick_jobs	0.0
1670779051214	tick_worlds	17.0
1670779051214	tick	17.0
1670779051214	tick_network	0.0
1670779051214	tick_jobs	0.0
1670779051223	tick_worlds	9.0
