timestamp	mspt
1670633400659.7014	20
1670633401711.6477	20
1670633402761.43	20
1670633403811.4802	20
1670633405041.9216	20
1670633406932.0627	17.649135192375574
1670633408522.064	15.913430935709739
1670633409557.95	14.83459427384661
1670633410600.0884	13.702384214853383
1670633411623.3506	16.91188905800778
1670633412685.5974	20
1670633413752.0886	20
1670633414770.9053	20
1670633415837.947	20
1670633416907.034	20
1670633417968.6543	20
1670633418982.6694	20
1670633420037.9055	20
1670633421084.06	20
1670633422133.8562	20
1670633423182.1814	20
1670633424238.9253	20
1670633425561.9795	20
1670633427125.7834	18.291567587342236
1670633428209.5747	16.871941960519656
1670633429304.1091	15.356265356265355
1670633430347.8435	15.74555188159345
1670633431380.0762	20
1670633432483.8994	20
1670633433555.7168	20
1670633434595.7537	20
1670633435638.3337	20
1670633436679.1577	20
1670633437845.6064	20
1670633438854.696	20
1670633439904.6367	20
1670633440957.5708	20
1670633442006.3438	20
1670633443056.4016	20
1670633444106.4175	20
1670633445156.7039	20
1670633446207.831	20
1670633447257.7415	20
1670633448308.0015	20
1670633449358.2898	20
1670633450379.0215	20
1670633451428.0933	20
1670633452478.9312	20
1670633453530.9915	20
1670633454579.2075	20
1670633455629.198	20
1670633456638.795	20
1670633457688.116	20
1670633458738.8064	20
1670633459789.5105	20
1670633460839.3064	20
1670633463696.081	18.331805682859763
1670633464804.0947	16.58649859014762
1670633465835.7937	15.403573629081947
1670633466872.0793	14.281633818908883
1670633467936.093	20
1670633468989.4436	20
1670633470012.6375	20
1670633471046.0752	20
1670633472108.0957	20
1670633473133.9668	20
1670633474196.5247	20
1670633475245.2322	20
1670633476295.4485	20
1670633477345.8406	20
1670633478397.8967	20
1670633479446.6013	20
1670633480502.6736	20
1670633481637.6208	20
1670633482725.439	20
1670633483747.4155	20
1670633484793.7336	20
1670633485808.6392	20
1670633486857.6401	20
1670633487908.1208	20
1670633488958.134	20
1670633490008.774	20
1670633491058.6677	20
1670633492111.2754	20
1670633493158.8918	20
1670633494209.1707	20
