timestamp	mspt
1670632768802.6165	21.36752136752137
1670632770011.213	24.271844660194173
1670632771096.0732	20.0
1670632772196.0854	20.0
1670632773296.0789	20.0
1670632774397.0906	20.0
1670632775497.2585	6.730769230769231
1670632776585.1672	33.333333333333336
1670632777651.3955	20.0
1670632778751.5798	20.0
1670632779851.9587	20.0
1670632780952.0017	20.0
1670632782052.0833	19.607843137254903
1670632783125.6323	20.0
1670632784226.0015	20.0
1670632785325.5164	20.0
1670632786425.646	20.0
1670632787525.8284	10.90909090909091
1670632789418.4795	37.254901960784316
1670632790473.8215	20.588235294117645
1670632791541.9683	20.0
1670632792642.6604	20.0
1670632793742.257	20.0
1670632794842.4387	20.0
1670632795942.5159	20.0
1670632797042.3867	20.0
1670632798142.9514	20.0
1670632799243.1433	20.0
1670632800343.3147	20.0
1670632801443.617	9.444444444444445
1670632803623.2332	29.807692307692307
1670632804712.1157	28.57142857142857
1670632805814.4377	20.0
1670632806914.725	20.0
1670632808014.9495	20.0
1670632809115.1917	20.0
1670632810214.3125	20.0
1670632811316.0654	20.0
1670632812415.9246	20.0
1670632813516.4033	20.0
1670632814616.0938	20.0
1670632815719.0188	20.0
1670632816816.09	20.0
1670632817916.0774	2.380952380952381
1670632820200.6353	23.076923076923077
1670632821284.1497	31.372549019607842
1670632822362.5183	19.23076923076923
1670632823448.113	20.0
1670632824548.1008	20.0
1670632825649.0264	20.0
1670632826749.191	20.0
1670632827849.6104	20.0
1670632828949.8289	20.0
1670632830049.9172	20.0
1670632831150.0051	20.0
1670632832250.2288	20.0
1670632833352.0757	2.7777777777777777
1670632835595.988	8.333333333333332
1670632836725.1624	31.775700934579437
1670632837850.92	26.41509433962264
1670632838972.0754	18.51851851851852
1670632840123.5117	21.782178217821784
1670632841188.0857	20.0
1670632842286.7288	20.0
1670632843385.8298	20.0
1670632844486.8428	20.0
1670632845587.0747	20.0
1670632846687.259	20.0
1670632847787.5454	20.0
1670632848887.5876	20.0
1670632849987.9636	20.0
1670632851088.091	8.37696335078534
1670632856066.1616	30.097087378640776
1670632857145.2412	24.76190476190476
1670632858226.857	22.33009708737864
1670632859322.4893	19.81132075471698
1670632860458.59	20.37037037037037
1670632861584.1003	20.0
1670632862683.9917	20.0
1670632863784.0833	20.0
1670632864884.0771	20.0
1670632865985.9058	20.0
1670632867085.1777	20.0
1670632868185.3027	20.0
1670632869285.3767	20.0
1670632870385.3792	20.0
1670632871486.2207	20.0
1670632872585.9075	20.0
1670632873685.9412	4.332129963898917
1670632877516.076	8.02919708029197
1670632878956.0664	23.85321100917431
1670632880117.3523	21.904761904761905
1670632881221.6453	22.641509433962263
1670632882323.294	23.076923076923077
1670632883390.2676	26.666666666666664
1670632884496.0737	20.0
1670632885595.1335	20.0
1670632886695.1997	20.0
1670632887795.1628	20.0
1670632888894.9177	20.0
1670632889996.484	20.0
1670632891095.1165	15.748031496062993
1670632892388.262	24.752475247524753
1670632893447.6875	20.0
1670632894547.975	8.938547486033519
1670632897045.7083	5.9405940594059405
1670632898084.0723	28.712871287128714
1670632899127.1707	27.884615384615383
1670632900224.0837	21.56862745098039
1670632901296.0464	19.41747572815534
1670632902383.0405	18.867924528301884
1670632903514.46	19.41747572815534
1670632904618.029	20.0
1670632905712.083	20.388349514563107
1670632906791.4067	20.0
1670632907891.4082	20.0
1670632908992.9814	20.0
1670632910092.1008	20.0
1670632911193.5261	20.0
1670632912293.9927	20.0
1670632913393.9412	20.0
1670632914494.1394	20.0
1670632915594.7593	20.0
1670632916694.656	20.0
1670632917794.4565	20.0
1670632918895.2688	20.0
1670632919996.0007	20.0
1670632921095.8245	20.0
1670632922195.0615	20.0
1670632923297.5696	20.0
1670632924396.4175	20.0
1670632925496.6536	20.0
1670632926596.6626	16.8141592920354
1670632929387.579	0.9433962264150942
1670632930707.4207	18.867924528301884
1670632931828.0796	27.884615384615383
1670632932900.113	26.168224299065418
1670632934034.8438	19.047619047619047
1670632935157.3408	19.626168224299064
1670632936295.848	20.588235294117645
1670632937364.626	19.41747572815534
1670632938447.6438	19.266055045871557
1670632939588.0803	18.446601941747574
1670632940674.364	21.359223300970875
1670632941755.9763	20.0
1670632942856.2017	20.0
1670632943956.098	20.0
1670632945056.0632	20.0
1670632946157.976	20.0
1670632947258.2114	20.0
1670632948358.571	20.0
1670632949458.6477	20.0
1670632950559.0952	20.0
1670632951658.7395	7.619047619047619
1670632953357.2083	15.686274509803921
1670632954412.0806	25.96153846153846
1670632955489.5833	26.85185185185185
1670632956630.7764	20.792079207920793
1670632957692.9805	20.0
1670632958792.6736	20.0
1670632959894.4712	20.0
1670632960993.7732	20.0
1670632962093.9695	20.0
1670632963194.3672	20.0
1670632964294.1753	20.0
1670632965394.5361	20.0
1670632966494.6228	20.0
1670632967594.9053	20.0
1670632968696.1096	20.0
1670632969796.1104	20.0
1670632970896.1873	20.0
1670632971952.3862	20.0
1670632973052.4167	20.0
1670632974152.0854	20.0
1670632975252.12	20.0
1670632976352.8577	20.0
1670632977453.139	20.0
1670632978554.1602	20.0
1670632979653.3818	20.0
1670632980753.7952	20.0
1670632981853.9722	20.0
1670632982954.5444	5.098039215686275
1670632986662.3696	16.666666666666668
1670632987718.0005	26.41509433962264
1670632988828.0925	22.857142857142858
1670632989921.3018	23.300970873786408
1670632991019.0266	21.904761904761905
1670632992112.0757	19.23076923076923
1670632993215.9978	19.23076923076923
1670632994317.324	20.388349514563107
1670632995398.6858	20.0
1670632996500.7786	20.0
1670632997603.3005	20.0
1670632998703.5706	20.0
1670632999804.1028	19.607843137254903
1670633000873.5547	20.0
1670633001974.0159	20.0
